text,label,label_text
"Mylan's ""Three-Ring Circus"" Icahn is involved in the Mylan-King Pharmaceuticals deal for his benefit only.",2,Business
"Mirant names CFO as chief restructuring officer Mirant Corp. (MIRKQ.PK: Quote, Profile, Research) has named its chief financial officer to the additional role of chief restructuring officer, the bankrupt power producer said on Thursday.",2,Business
"Stocks Fall As Oil Surpasses \$51 a Barrel Uneasy investors sold stocks mostly lower Tuesday as oil prices climbed above \$51 per barrel, creating new worries that rising energy costs would curb consumer spending and corporate profits.",2,Business
"TISCALI ANNOUNCES SELLS OFF SWEDISH SUBSIDIARY FOR 13 MLN (AGI) - Rome, Aug. 30 - Tiscali has reached an agreement to sell off its Swedish subsidiary, Tiscali AB to Spray Network AB, a company controlled by Lycos Europe.",2,Business
"Eisner to yield Disney helm in 2006 CEO who once led company to industry glory has found himself under fire in recent years. LONDON -- Michael Eisner, who led the Walt Disney Co.",2,Business
"AirTran, Southwest seek Midway gates AirTran and Southwest emerged Thursday as the leading airline bidders for valuable gates at Chicago #39;s Midway Airport, where troubled discounter ATA is selling assets for cash.",2,Business
"Telecom Making a Comeback? It seems that every time I write about the telecommunications industry, my thoughts slip back to my proud days at the Standard  amp; Poor #39;s Equity Group.",2,Business
"Retail Sales Edge Up Slightly, Cars Down  WASHINGTON (Reuters) - U.S. retail sales increased by 0.1  percent in November, the Commerce Department said on Monday,  slightly stronger than expectations, while the previous month  was revised sharply higher.",2,Business
"Canadian Natural Profit Rises 55 as Output Increases (Update3) Canadian Natural Resources Ltd., Canada #39;s second-largest natural-gas producer, said third-quarter profit jumped 55 percent as prices soared and acquisitions boosted output.",2,Business
"Once-high-profile planner ordered to undergo psychiatric exam Bradford C. Bleidt, looking unwashed and haggard and wearing a neck brace, shuffled into a courtroom yesterday with his eyes downcast to face criminal charges of mail fraud in an alleged scheme that investigators said may have defrauded investors of \$45 million.",2,Business
"Macquarie trumps with \$2.6b road bid A consortium led by investment bank Macquarie Bank won aA\$2.5 billion (\$2.68 billion) contract yesterday to build Australia #39;s longest toll road, edging out a rival bid led by Transurban Group.",2,Business
"MBIA Gets Subpoenas from SEC, Spitzer  NEW YORK (Reuters) - MBIA Inc., a large U.S. bond insurer,  said on Thursday it received subpoenas from the U.S. Securities  and Exchange Commission and New York Attorney General Eliot  Spitzer, seeking information about so-called non-traditional or  loss-mitigation insurance products.",2,Business
"After the Bell-Applied Materials, Network Appliances rise NEW YORK, Aug 17 (Reuters) - Shares of data storage equipment maker Network Appliance Inc. (NTAP.O: Quote, Profile, Research) rose after the bell on Tuesday after the company posted a quarterly profit that rose 73 percent on strong sales in Asia and ...",2,Business
"Any Fannie Mae Restatement Up to SEC--COO  WASHINGTON (Reuters) - Whether mortgage finance giant  Fannie Mae &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FNM.N target=/stocks/quickinfo/fullquote""&gt;FNM.N&lt;/A&gt; will have to restate its earnings as a  result of accounting problems cited by regulators will be up to  the Securities and Exchange Commission to consider, a company  executive said on Tuesday.",2,Business
"Crude, Heating Oil Set Records on Storage Draw November light, sweet crude oil futures rose as much as 96 cents on the New York Mercantile Exchange to US\$54.60 a barrel, the highest price in 21 years of trading.",2,Business
"Boeing profit up 78 percent in quarter, upbeat on 2005 CHICAGO, Oct 27 (AFP) - Aviation and defense giant Boeing said Wednesday its third-quarter profit shot up 78 percent from a year ago to 456 million dollars and gave an upbeat forecast for the rest of 2004 and into 2005.",2,Business
"Director: PeopleSoft open to an Oracle deal PeopleSoft Inc.'s board is prepared to drop its ferocious resistance to Oracle Corp.'s hostile takeover bid and negotiate a price above the current \$7.7 billion offer if there's ''high certainty quot; a deal can be done quickly, a company director said in court yesterday.",2,Business
"UK Retail Sales Rose More Than Expected in November (Update3) Sales at British retailers rose a greater-than-expected 0.6 percent in November, led by household goods, clothing and footwear, as stores including Marks  amp; Spencer Group Plc offered discounts to lure holiday shoppers.",2,Business
British Airways chief admits company  #39;got it wrong #39; over staff &lt;b&gt;...&lt;/b&gt; British Airways #39; (BA) chief executive Rod Eddington has admitted that the company  quot;got it wrong quot; after staff shortages led to three days of travel chaos for passengers.,2,Business
DreamWorks plans public float THE company behind animated hits such as Shark Tale and Shrek has made initial moves towards a public offering which could be worth up to \$US700m (\$960m).,2,Business
San Francisco Workers Strike Unionized workers at four large San Francisco hotels went on strike yesterday morning over issues similar to those causing an impasse between hotels and their workers at several large hotels in Washington.,2,Business
"Gas Prices Continue Slide US average retail gasoline prices fell over the last two weeks and are poised to slip even further as crude oil prices continue to tumble, an industry analyst said on Sunday.",2,Business
"Digging In at Phelps Dodge Big copper has provided big results, but what's next for the share price?",2,Business
Business briefs - BHP Billiton forms Japanese joint venture Anglo-Australian mining giant BHP Billiton was forming a joint venture with Japanese steel maker JFE that would underpin iron ore sales worth \$3.,2,Business
Drug Combo Cut Heart Disease Death Rate in Blacks A specific combination of drugs produced such encouraging results in blacks with heart disease that the trial was halted early so all the participants could take advantage of the therapy.,2,Business
UK to launch Parliamentary inquiry into future e-voting The U.K. government will launch a Parliamentary inquiry next year into the practicalities of electronic voting.,2,Business
"James Hardie Underfunded Asbestos Fund, Inquiry Says (Update1) James Hardie Industries NV underfunded a trust to compensate asbestos victims by at least A\$1.5 billion (\$1.1 billion) and misled investors when it said it had set aside enough money ",2,Business
"DoJ Won #39;t Appeal Oracle #39;s Takeover Plans Oracle (Quote, Chart) advanced its plans to acquire PeopleSoft Friday after the US Department of Justice said it would not appeal a ruling on an antitrust case that tried to block the merger.",2,Business
Rogers Wireless Makes Bid for Microcell Canadian wireless operator Rogers Wireless Communications has launched a takeover of competitor Microcell. The combined company would have more than 5.1 million voice and data subscribers in Canada.,2,Business
"Market leader He may just be a mild-mannered supermarket boss with a folksy Midwestern manner. But the store is Wal-Mart, the biggest. And Vanity Fair just voted him the world #39;s most powerful man.",2,Business
"AT amp;T settles investor suit AT amp;T, the largest US long-distance telephone company, agreed Tuesday to pay \$100 million to settle a lawsuit by shareholders who said the company lied about its financial health.",2,Business
"Stocks Slump on Higher Oil, Fannie Mae  NEW YORK (Reuters) - Stocks fell sharply  on Wednesday  after oil prices jumped more than a dollar and a U.S.  government review questioned home finance company Fannie Mae's  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FNM.N target=/stocks/quickinfo/fullquote""&gt;FNM.N&lt;/A&gt; accounting methods.",2,Business
FDA approves drug that fights MS The Food and Drug Administration has approved a new drug for multiple sclerosis that in clinical trials got better results than existing drugs in protecting against relapses.,2,Business
"WPP Profit Rises; Company Ponders Bid for Grey Global (Update5) Aug. 20 (Bloomberg) -- WPP Group Plc, the world #39;s second- largest advertising and marketing company, said first-half profit rose 11 percent as demand increased in the US and Asia, and reiterated it #39;s looking into buying Grey Global Inc. ",2,Business
"Fingerprint ID Firm Cogent Soars in Debut  NEW YORK (Reuters) - Shares of Cogent Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=COGT.O target=/stocks/quickinfo/fullquote""&gt;COGT.O&lt;/A&gt; soared  50 percent in their market debut on Friday after the  fingerprint identification company's initial public offering  priced at the top end of its range.",2,Business
"Zale Sees Deeper Loss, Hurricanes Hurt  NEW YORK (Reuters) - Jeweler Zale Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ZLC.N target=/stocks/quickinfo/fullquote""&gt;ZLC.N&lt;/A&gt; on Thursday  said its quarterly loss would be deeper than expected and sales  at stores open at least a year would be flat to down 1 percent,  hurt by the recent string of hurricanes in Florida, the U.S.  Southeast and Puerto Rico.",2,Business
